MEET,RC_DATE,RC_NO,RC_DIST,RANK,WEATHER,TR_CON,TR_WC,ORD,CHUL_NO,HR_NAME,HR_NO,NAME,PRD_NAME,AGE,SEX,horse_weight,weight_gain,RC_TIME,ORD1_CNT_T,ORD2_CNT_T,RC_CNT_T,ORD1_CNT_Y,ORD2_CNT_Y,RC_CNT_Y,WG_BUDAM,JK_NAME,JK_NO,JK_AGE,JK_CAREER,JK_ORD1_CNT_T,JK_ORD2_CNT_T,JK_RC_CNT_T,JK_ORD1_CNT_Y,JK_ORD2_CNT_Y,JK_RC_CNT_Y,TR_NAME,TR_NO,TR_AGE,TR_CAREER,TR_ORD1_CNT_T,TR_ORD2_CNT_T,TR_RC_CNT_T,TR_ORD1_CNT_Y,TR_ORD2_CNT_Y,TR_RC_CNT_Y,HR_ORD1_CNT_T,HR_ORD2_CNT_T,HR_RC_CNT_T,SJ_S1F_ORD,SJ_1C_ORD,SJ_2C_ORD,SJ_3C_ORD,SJ_G3F_ORD,SJ_4C_ORD,SJ_G1F_ORD,SE_S1F_ACC_TIME,SE_1C_ACC_TIME,SE_2C_ACC_TIME,SE_3C_ACC_TIME,SE_G3F_ACC_TIME,SE_4C_ACC_TIME,SE_G1F_ACC_TIME,JE_S1F_TIME,JE_1C_TIME,JE_2C_TIME,JE_3C_TIME,JE_G3F_TIME,JE_4C_TIME,JE_G1F_TIME,BU_S1F_ORD,BU_G8F_ORD,BU_G6F_ORD,BU_G4F_ORD,BU_G3F_ORD,BU_G2F_ORD,BU_G1F_ORD,BU_S1F_TIME,BU_10-8F_TIME,BU_8-6F_TIME,BU_6-4F_TIME,BU_4-2F_TIME,BU_2F-G_TIME,BU_3F-G_TIME,BU_1F-G_TIME,BU_S1F_ACC_TIME,BU_G8F_ACC_TIME,BU_G6F_ACC_TIME,BU_G4F_ACC_TIME,BU_G3F_ACC_TIME,BU_G2F_ACC_TIME,BU_G1F_ACC_TIME
부산경남,20220807,3,1200,국6등급,맑음,건조,5,1,1,그래핀킹,44471,한국,국산,3,거,484.0,8.0,74.3,2,3,13,2,2,11,56.0,페로비치,80542,41,2,371,272,1945,12,7,57,김영민,70224.0,,3.0,42.0,57.0,420.0,21.0,20.0,207.0,35.0,49.0,368.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,1,1,13.4,0.0,0.0,24.1,23.5,26.7,38.6,14.1,13.4,0.0,0.0,24.1,35.7,47.6,60.2
부산경남,20220807,4,1300,국6등급,맑음,건조,5,1,9,딕시밴드,44854,한국,국산,3,암,513.0,7.0,81.4,2,0,10,2,0,9,54.0,서승운,80484,33,11,681,574,4215,89,54,393,토마스,70194.0,,8.0,293.0,292.0,2348.0,22.0,27.0,333.0,94.0,86.0,788.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,3,3,3,1,14.0,0.0,8.5,22.3,24.6,26.0,38.3,13.6,14.0,0.0,8.5,30.8,43.1,55.4,67.8
부산경남,20220807,5,1400,국6등급,맑음,건조,5,1,1,챔프고,44851,한국,국산,3,거,490.0,-17.0,88.1,2,1,17,2,0,10,53.0,신윤섭,80606,28,1,39,41,615,24,27,345,울즐리,70156.0,,15.0,660.0,499.0,3966.0,33.0,25.0,287.0,62.0,57.0,548.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,1,1,13.8,0.0,0.0,22.5,24.4,27.4,39.8,14.4,13.8,0.0,0.0,36.3,48.3,60.7,73.7
부산경남,20220807,6,1400,국6등급,맑음,건조,5,1,10,당대블루,42365,한국,국산,4,거,511.0,14.0,88.8,2,1,17,2,1,11,56.0,조인권,80438,36,15,660,550,4791,27,46,363,양귀선,70125.0,,19.0,370.0,409.0,5338.0,41.0,42.0,399.0,76.0,66.0,592.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,3,3,3,2,14.3,0.0,0.0,22.6,25.3,26.6,39.2,13.7,14.3,0.0,0.0,36.9,49.6,62.2,75.1
부산경남,20220807,7,1200,국5등급,맑음,건조,5,1,2,굿삭스,42323,한국,국산,4,암,516.0,11.0,74.2,3,2,15,1,1,6,55.0,다실바,80568,44,6,347,336,2494,68,54,404,라이스,70186.0,,9.0,317.0,244.0,2387.0,38.0,25.0,292.0,77.0,58.0,499.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,1,1,13.5,0.0,0.0,24.3,23.5,26.4,38.3,13.9,13.5,0.0,0.0,24.3,35.9,47.8,60.3
부산경남,20220807,8,1300,국5등급,맑음,건조,5,1,5,그린치타,44369,한국,국산,3,암,451.0,-6.0,80.9,3,1,24,2,1,15,55.0,정도윤,80565,27,7,183,181,2127,41,46,392,강형곤,70134.0,,19.0,483.0,547.0,6086.0,41.0,35.0,521.0,71.0,59.0,660.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,1,1,13.7,0.0,8.5,21.6,24.7,26.1,38.4,13.7,13.7,0.0,8.5,30.1,42.5,54.8,67.2
부산경남,20220807,9,1300,국5등급,맑음,건조,5,1,5,대지스페셜,43830,한국,국산,3,수,517.0,-1.0,81.6,2,1,12,1,1,3,55.5,이성재,80431,40,15,345,349,4411,33,30,361,양귀선,70125.0,,19.0,370.0,409.0,5338.0,41.0,42.0,399.0,76.0,66.0,592.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,3,2,1,1,13.7,0.0,8.3,22.2,24.3,26.8,38.9,14.1,13.7,0.0,8.3,30.5,42.7,54.8,67.5
부산경남,20220807,10,1600,국5등급,맑음,건조,5,1,3,야생화,44536,한국,국산,3,암,480.0,-2.0,101.5,2,1,14,1,0,9,55.0,다실바,80568,44,6,347,336,2494,68,54,404,라이스,70186.0,,9.0,317.0,244.0,2387.0,38.0,25.0,292.0,77.0,58.0,499.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,3,2,2,2,1,14.2,0.0,25.9,24.0,24.9,26.7,39.0,14.0,14.2,0.0,25.9,49.9,62.5,74.8,87.5
부산경남,20220807,11,1400,국4등급,맑음,건조,5,1,5,블랙올리브,43154,한국,국산,4,암,554.0,0.0,87.2,4,0,4,3,0,3,52.5,서승운,80484,33,11,681,574,4215,89,54,393,라이스,70186.0,,9.0,317.0,244.0,2387.0,38.0,25.0,292.0,77.0,58.0,499.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,2,2,1,1,13.7,0.0,0.0,21.6,24.4,27.5,39.9,14.5,13.7,0.0,0.0,35.3,47.3,59.7,72.7
부산경남,20220807,14,1800,국3등급,맑음,건조,5,1,11,트라이엄프캣,40984,한국,국산,5,수,493.0,-3.0,117.0,4,3,15,1,0,1,53.0,박재이,80546,27,8,191,246,2444,48,53,383,안우성,70180.0,,9.0,281.0,278.0,2234.0,33.0,34.0,253.0,64.0,69.0,404.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,3,2,1,2,1,14.0,0.0,24.3,25.9,26.3,26.5,39.8,13.8,14.0,0.0,38.3,64.2,77.2,90.5,103.2
부산경남,20220807,15,1200,국2등급,맑음,건조,5,1,8,온누리질주,43117,한국,국산,4,수,451.0,-4.0,72.8,5,6,28,1,1,10,53.0,조인권,80438,36,15,660,550,4791,27,46,363,양귀선,70125.0,,19.0,370.0,409.0,5338.0,41.0,42.0,399.0,76.0,66.0,592.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,6,5,4,1,13.7,0.0,0.0,24.7,23.1,25.0,36.6,13.2,13.7,0.0,0.0,24.7,36.2,47.8,59.6
부산경남,20220806,1,1200,국6등급,맑음,양호,6,1,9,랩베르사,44644,한국,국산,3,수,538.0,-4.0,74.6,2,2,7,2,2,7,56.0,최시대,80423,42,16,788,691,5903,62,53,443,양귀선,70125.0,,19.0,370.0,409.0,5338.0,41.0,42.0,399.0,76.0,66.0,592.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,2,1,1,1,13.6,0.0,0.0,24.4,23.6,26.6,38.4,14.1,13.6,0.0,0.0,24.4,36.2,48.0,60.5
부산경남,20220806,2,1300,국6등급,맑음,양호,6,1,5,소리태풍,42439,한국,국산,4,거,463.0,3.0,82.4,3,5,31,3,4,18,56.0,다실바,80568,44,6,347,336,2494,68,54,404,강형곤,70134.0,,19.0,483.0,547.0,6086.0,41.0,35.0,521.0,70.0,58.0,624.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,1,1,13.9,0.0,8.4,21.9,24.6,27.5,40.0,14.3,13.9,0.0,8.4,30.3,42.4,54.9,68.1
부산경남,20220806,3,1300,국5등급,맑음,양호,6,1,10,하늘질주,43707,한국,국산,3,암,507.0,-1.0,82.2,2,5,17,2,4,13,52.0,송경윤,80421,42,16,381,473,4999,42,40,425,양귀선,70125.0,,19.0,370.0,409.0,5338.0,41.0,42.0,399.0,76.0,66.0,592.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,3,3,1,1,13.6,0.0,8.3,21.5,24.5,27.9,40.3,14.8,13.6,0.0,8.3,29.8,41.9,54.3,67.4
부산경남,20220806,4,1400,국5등급,맑음,양호,6,1,6,용가리,44256,한국,국산,3,수,502.0,-3.0,88.5,2,2,22,1,2,12,57.0,송경윤,80421,42,16,381,473,4999,42,40,425,임동창,70138.0,,12.0,116.0,131.0,2381.0,15.0,13.0,195.0,24.0,26.0,344.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,3,3,3,2,14.4,0.0,0.0,22.6,25.3,26.2,38.9,13.6,14.4,0.0,0.0,37.0,49.6,62.3,74.9
부산경남,20220806,5,1200,국5등급,맑음,양호,6,1,7,크라우드원,44680,한국,국산,3,암,486.0,8.0,75.0,2,2,17,1,1,10,53.5,김혜선,80456,34,14,370,395,4459,37,41,358,하무선,70143.0,,15.0,145.0,160.0,2580.0,14.0,14.0,233.0,35.0,31.0,428.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,1,1,13.9,0.0,0.0,25.0,24.3,25.7,38.0,13.4,13.9,0.0,0.0,25.0,37.0,49.3,61.6
부산경남,20220806,7,1600,국4등급,맑음,양호,6,1,8,마이데스티니,42779,한국,국산,4,암,481.0,2.0,100.7,2,4,22,1,0,7,52.5,페로비치,80542,41,2,371,272,1945,12,7,57,방동석,70142.0,,15.0,302.0,288.0,3232.0,16.0,7.0,167.0,57.0,32.0,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,2,2,2,1,1,13.8,0.0,25.1,23.5,24.9,27.2,39.8,14.1,13.8,0.0,25.1,48.6,60.9,73.5,86.6
부산경남,20220731,1,1200,국6등급,흐림,양호,7,1,3,금아패셔너트,44425,한국,국산,3,수,493.0,4.0,73.7,4,1,8,4,1,8,56.0,유현명,80376,44,20,1204,944,7146,29,19,198,이상영,70141.0,,15.0,326.0,316.0,3594.0,20.0,9.0,174.0,58.0,36.0,444.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,1,1,13.5,0.0,0.0,24.6,23.8,25.3,37.2,13.4,13.5,0.0,0.0,24.6,36.5,48.4,60.3
부산경남,20220731,2,1300,국5등급,흐림,양호,7,1,1,퀸앨리,44486,한국,국산,3,암,458.0,5.0,80.7,1,3,9,1,1,6,52.0,서승운,80484,33,11,681,574,4215,89,54,393,라이스,70186.0,,9.0,317.0,244.0,2387.0,38.0,25.0,292.0,78.0,60.0,520.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,1,1,14.0,0.0,8.6,22.6,24.2,25.3,37.5,13.3,14.0,0.0,8.6,31.2,43.2,55.4,67.4
부산경남,20220731,3,1400,국4등급,흐림,양호,7,1,3,로드투브이,44121,한국,국산,3,암,488.0,4.0,86.9,6,0,17,4,0,10,52.0,송경윤,80421,42,16,381,473,4999,42,40,425,양귀선,70125.0,,19.0,370.0,409.0,5338.0,41.0,42.0,399.0,77.0,64.0,596.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,1,1,13.7,0.0,0.0,22.2,25.0,26.0,38.2,13.6,13.7,0.0,0.0,35.9,48.7,60.9,73.3
부산경남,20220731,5,1800,국2등급,흐림,양호,7,1,3,소머치고,43544,미국,외산,5,거,435.0,-3.0,115.0,4,7,36,2,3,12,52.0,박재이,80546,27,8,191,246,2444,48,53,383,강은석,70223.0,,5.0,88.0,86.0,1047.0,17.0,17.0,198.0,40.0,38.0,333.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,5,5,3,1,1,14.1,0.0,23.6,24.6,26.6,26.1,39.5,13.4,14.1,0.0,37.7,62.3,75.5,88.9,101.6
부산경남,20220729,1,1000,국6등급,맑음,건조,5,1,10,매직클래스,45633,한국,국산,2,암,476.0,5.0,60.6,2,2,10,2,2,9,53.0,다실바,80568,44,6,347,336,2494,68,54,404,장세한,70127.0,,19.0,343.0,379.0,5099.0,24.0,20.0,253.0,50.0,51.0,596.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,1,13.3,0.0,0.0,0.0,22.5,24.8,36.1,13.1,13.3,0.0,0.0,0.0,24.5,35.8,47.5
부산경남,20220729,2,1200,국6등급,맑음,건조,5,1,2,위대한함안,44412,한국,국산,3,암,498.0,-3.0,74.5,2,2,7,2,1,6,54.0,유현명,80376,44,20,1204,944,7146,29,19,198,이상영,70141.0,,15.0,326.0,316.0,3594.0,20.0,9.0,174.0,59.0,35.0,456.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,2,1,1,13.8,0.0,0.0,24.9,24.0,25.6,37.6,13.4,13.8,0.0,0.0,24.9,36.9,48.9,61.1
부산경남,20220729,3,1300,국6등급,맑음,건조,5,1,9,선더클라우드,44534,한국,국산,3,암,431.0,5.0,81.0,3,2,20,3,1,14,54.0,서승운,80484,33,11,681,574,4215,89,54,393,울즐리,70156.0,,15.0,660.0,499.0,3966.0,33.0,25.0,287.0,63.0,57.0,562.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,1,1,1,1,14.1,0.0,8.6,22.2,24.7,25.5,37.9,13.3,14.1,0.0,8.6,30.8,43.1,55.5,67.7
부산경남,20220729,4,1400,국6등급,맑음,건조,5,1,2,밀크데이,44888,한국,국산,3,수,454.0,-4.0,89.1,1,1,30,1,0,19,56.0,페로비치,80542,41,2,371,272,1945,12,7,57,조용배,70137.0,,19.0,232.0,319.0,5304.0,7.0,11.0,276.0,15.0,31.0,534.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,2,2,2,1,14.3,0.0,0.0,22.9,25.4,26.5,39.1,13.7,14.3,0.0,0.0,37.2,50.0,62.6,75.4
부산경남,20220729,5,1400,국5등급,맑음,건조,5,1,2,매직위스퍼,43478,한국,국산,3,수,483.0,2.0,87.1,3,2,12,2,0,7,53.0,서강주,80605,25,1,35,56,524,28,36,327,김병학,70121.0,,19.0,280.0,317.0,4200.0,23.0,22.0,229.0,59.0,61.0,489.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,1,1,14.1,0.0,0.0,23.1,25.0,24.9,37.3,12.9,14.1,0.0,0.0,37.2,49.8,62.2,74.2
부산경남,20220729,6,1200,국5등급,맑음,건조,5,1,2,평화축제,44701,한국,국산,3,암,480.0,-5.0,74.3,2,1,8,2,1,8,53.0,이성재,80431,40,15,345,349,4411,33,30,361,울즐리,70156.0,,15.0,660.0,499.0,3966.0,33.0,25.0,287.0,63.0,57.0,562.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,1,1,1,1,13.6,0.0,0.0,24.4,23.7,26.2,38.2,13.8,13.6,0.0,0.0,24.4,36.1,48.1,60.5
부산경남,20220729,7,1300,국5등급,맑음,건조,5,1,2,비케이하나,44005,한국,국산,3,암,431.0,-8.0,81.3,2,3,21,1,1,11,55.0,박재이,80546,27,8,191,246,2444,48,53,383,강형곤,70134.0,,19.0,483.0,547.0,6086.0,41.0,35.0,521.0,74.0,72.0,687.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,1,1,13.9,0.0,8.4,22.4,23.8,26.7,38.5,14.0,13.9,0.0,8.4,30.8,42.8,54.6,67.3
부산경남,20220729,8,1200,국4등급,맑음,건조,5,1,6,짱이,42787,한국,국산,4,거,532.0,-6.0,73.3,3,0,6,1,0,2,54.5,김혜선,80456,34,14,370,395,4459,37,41,358,안우성,70180.0,,9.0,281.0,278.0,2234.0,33.0,34.0,253.0,61.0,66.0,402.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,4,5,4,1,13.9,0.0,0.0,25.0,23.7,24.6,36.4,12.9,13.9,0.0,0.0,25.0,36.9,48.7,60.4
부산경남,20220729,9,1800,국4등급,맑음,건조,5,1,9,캐치더스카이,42102,한국,국산,4,거,488.0,-7.0,116.7,2,3,20,1,0,7,56.0,박재이,80546,27,8,191,246,2444,48,53,383,김영민,70224.0,,3.0,42.0,57.0,420.0,21.0,20.0,207.0,35.0,49.0,368.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,6,7,7,5,2,14.4,0.0,24.4,25.3,26.7,25.9,39.0,13.3,14.4,0.0,38.8,64.1,77.7,90.8,103.4
부산경남,20220729,10,1600,국5등급,맑음,건조,5,1,6,에이스포텐,42925,한국,국산,4,거,463.0,4.0,102.9,2,2,31,1,1,10,53.0,최은경,80566,26,7,105,140,1749,24,29,377,토마스,70194.0,,8.0,293.0,292.0,2348.0,22.0,27.0,333.0,101.0,96.0,814.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,5,5,3,2,2,14.1,0.0,25.4,24.2,26.4,26.9,40.2,13.8,14.1,0.0,25.4,49.6,62.7,76.0,89.1
부산경남,20220729,12,1400,국3등급,맑음,건조,5,1,3,에이스솔로몬,43156,한국,국산,4,거,498.0,-8.0,87.0,6,2,20,2,0,9,54.0,서승운,80484,33,11,681,574,4215,89,54,393,라이스,70186.0,,9.0,317.0,244.0,2387.0,38.0,25.0,292.0,78.0,60.0,517.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,2,2,1,1,13.8,0.0,0.0,22.5,24.3,26.4,38.5,13.8,13.8,0.0,0.0,36.3,48.5,60.6,73.2
부산경남,20220729,14,1200,국1등급,맑음,건조,5,1,3,예스퍼펙트,41714,미국,외산,6,수,469.0,-6.0,71.9,7,7,37,4,2,12,51.0,최은경,80566,26,7,105,140,1749,24,29,377,안우성,70180.0,,9.0,281.0,278.0,2234.0,33.0,34.0,253.0,61.0,66.0,402.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,5,5,5,4,13.9,0.0,0.0,24.9,23.0,24.0,35.5,12.3,13.9,0.0,0.0,24.9,36.4,47.9,59.6
부산경남,20220724,1,1000,국6등급,맑음,불량,20,1,4,닥터오스카,45634,한국,국산,2,암,461.0,0.0,60.3,2,4,10,2,3,9,53.0,김혜선,80456,34,14,370,395,4459,37,41,358,백광열,70130.0,,19.0,924.0,831.0,7506.0,53.0,51.0,433.0,104.0,90.0,697.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,2,1,13.3,0.0,0.0,0.0,22.4,24.6,35.9,12.9,13.3,0.0,0.0,0.0,24.4,35.7,47.4
부산경남,20220724,2,1200,국6등급,맑음,불량,20,1,5,한센이천,44823,한국,국산,3,수,492.0,6.0,74.6,2,0,7,2,0,4,56.0,김혜선,80456,34,14,370,395,4459,37,41,358,권승주,70086.0,,11.0,450.0,477.0,4508.0,53.0,70.0,486.0,96.0,81.0,706.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,1,1,1,1,13.5,0.0,0.0,24.0,23.7,26.9,39.2,14.1,13.5,0.0,0.0,24.0,35.4,47.7,60.5
부산경남,20220724,3,1300,국5등급,맑음,포화,19,1,5,핼러윈파티,44702,한국,국산,3,거,487.0,10.0,80.5,1,3,16,1,1,12,55.0,다실바,80568,44,6,347,336,2494,68,54,404,양귀선,70125.0,,19.0,370.0,409.0,5338.0,41.0,42.0,399.0,80.0,66.0,637.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,1,1,1,1,13.9,0.0,8.3,22.1,24.0,26.1,38.1,13.7,13.9,0.0,8.3,30.4,42.4,54.4,66.8
부산경남,20220724,4,1400,국5등급,맑음,포화,19,1,5,아델보스,44161,한국,국산,3,수,501.0,-2.0,87.6,2,3,22,2,0,11,55.5,함완식,80342,45,25,806,822,6381,29,21,216,백광열,70130.0,,19.0,924.0,831.0,7506.0,53.0,51.0,433.0,104.0,90.0,697.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,1,1,14.2,0.0,0.0,22.2,24.5,26.7,38.8,14.0,14.2,0.0,0.0,36.4,48.8,60.9,73.6
부산경남,20220724,5,1800,국3등급,맑음,포화,18,1,1,낭만전사,37373,한국,국산,7,거,507.0,3.0,115.1,7,2,64,1,1,6,54.0,김어수,80403,40,18,250,310,4251,10,7,260,장세한,70127.0,,19.0,343.0,379.0,5099.0,24.0,20.0,253.0,50.0,54.0,599.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,6,6,6,3,2,14.4,0.0,24.1,24.7,26.2,25.7,38.6,13.4,14.4,0.0,38.5,63.2,76.5,89.4,101.7
부산경남,20220724,6,1600,국4등급,맑음,포화,18,1,5,부경천사,43634,미국,외산,5,암,475.0,29.0,101.1,2,1,21,2,1,7,52.0,최은경,80566,26,7,105,140,1749,24,29,377,이상영,70141.0,,15.0,326.0,316.0,3594.0,20.0,9.0,174.0,65.0,37.0,461.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,8,9,7,7,2,14.1,0.0,25.6,23.2,25.9,26.4,39.5,13.6,14.1,0.0,25.6,48.8,61.6,74.7,87.5
부산경남,20220722,1,1400,국6등급,맑음,다습,12,1,2,용천,43668,한국,국산,3,거,460.0,9.0,90.3,2,0,19,2,0,10,56.0,정동철,80482,32,11,173,190,2840,8,9,195,임동창,70138.0,,12.0,116.0,131.0,2381.0,15.0,13.0,195.0,25.0,25.0,370.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,5,5,5,2,14.7,0.0,0.0,23.4,25.5,26.7,39.5,13.9,14.7,0.0,0.0,38.1,50.8,63.6,76.4
부산경남,20220722,2,1600,국6등급,맑음,다습,12,1,6,뷰어메이징,44682,한국,국산,3,거,520.0,-11.0,104.6,1,1,14,1,0,8,56.0,다실바,80568,44,6,347,336,2494,68,54,404,라이스,70186.0,,9.0,317.0,244.0,2387.0,38.0,25.0,292.0,79.0,62.0,519.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,4,2,2,2,1,14.4,0.0,26.3,24.2,26.1,28.0,41.2,14.7,14.4,0.0,26.3,50.5,63.4,76.6,89.9
부산경남,20220722,3,1200,국6등급,맑음,다습,12,1,4,쌕쌕이,43842,한국,국산,3,거,495.0,-4.0,75.0,1,0,9,1,0,5,56.0,다실바,80568,44,6,347,336,2494,68,54,404,강형곤,70134.0,,19.0,483.0,547.0,6086.0,41.0,35.0,521.0,74.0,71.0,691.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,5,4,4,2,14.2,0.0,0.0,25.6,24.3,25.1,37.3,13.0,14.2,0.0,0.0,25.6,37.7,49.9,62.0
부산경남,20220722,4,1200,국5등급,맑음,다습,12,1,8,월드포에이,45026,한국,국산,3,수,541.0,5.0,74.7,2,3,8,2,1,5,54.5,문세영,80366,42,22,1831,1376,8669,63,65,294,김영관,70123.0,,19.0,1432.0,891.0,6465.0,54.0,46.0,285.0,63.0,46.0,295.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0,7,4,3,3,13.9,0.0,0.0,25.0,24.2,25.5,37.8,13.2,13.9,0.0,0.0,25.0,36.9,49.2,61.5
부산경남,20220722,5,1600,국5등급,맑음,다습,11,1,8,대호평정,42913,한국,국산,4,거,484.0,5.0,101.2,2,1,20,1,0,3,56.0,페로비치,80542,41,2,371,272,1945,12,7,57,강은석,70223.0,,5.0,88.0,86.0,1047.0,17.0,17.0,198.0,43.0,39.0,366.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2,2,2,1,1,14.2,0.0,25.8,23.6,24.8,27.0,39.3,14.2,14.2,0.0,25.8,49.4,61.9,74.2,87.0
부산경남,20220722,6,1200,국4등급,맑음,다습,11,1,8,남도퀸,42514,한국,국산,4,암,503.0,2.0,74.2,3,3,26,1,1,9,53.0,김혜선,80456,34,14,370,395,4459,37,41,358,이상영,70141.0,,15.0,326.0,316.0,3594.0,20.0,9.0,174.0,65.0,37.0,461.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,4,3,2,1,13.7,0.0,0.0,24.7,23.7,25.8,37.8,13.5,13.7,0.0,0.0,24.7,36.4,48.4,60.7
